Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close(Rs.),Trade Volume,Share Volume,Turnover(Rs.)
2013-06-10,33.90,34.50,33.70,34.00,74,24648,837872.10
2013-06-07,33.80,34.50,33.70,33.80,11,5522,186892.50
2013-06-06,34.50,35.00,33.60,34.00,91,37421,1277178.70
2013-06-05,35.00,35.00,34.30,34.50,51,28856,1005437.00
2013-06-04,33.60,35.10,33.50,34.40,218,78296,2719546.20
2013-06-03,33.50,34.50,33.20,33.70,155,50149,1693073.90
2013-05-31,33.80,34.00,33.20,33.50,47,31939,1075087.10
2013-05-30,34.00,34.30,33.20,33.70,78,20323,683742.40
2013-05-29,33.00,35.00,32.90,33.70,157,105512,3632660.70
2013-05-28,31.00,32.00,30.60,30.60,6,5550,170075.00
2013-05-27,32.50,32.90,31.50,32.40,8,6198,200672.40
2013-05-23,32.20,32.20,32.00,32.00,5,18650,596900.00
2013-05-22,32.90,32.90,32.00,32.50,16,18253,589095.00
2013-05-21,33.00,33.00,32.00,32.00,6,1230,39396.00
2013-05-20,33.50,33.50,32.00,32.70,22,8760,288189.00
2013-05-17,32.00,33.50,32.00,33.00,58,45013,1483506.00
2013-05-16,32.00,32.00,31.00,31.90,11,5812,185163.00
2013-05-15,31.50,32.00,31.00,32.00,6,5020,156793.00
2013-05-14,32.00,32.00,32.00,32.00,7,5300,169600.00
2013-05-13,32.00,32.00,31.60,32.00,14,4407,140678.50
2013-05-10,33.00,34.00,33.00,33.20,14,4350,145378.00
2013-05-09,32.30,34.00,32.30,33.10,86,74759,2491701.20
2013-05-08,32.50,32.50,31.30,31.90,39,44219,1419348.20
2013-05-07,31.20,32.90,31.20,32.10,78,69916,2232806.20
2013-05-06,30.00,31.50,30.00,31.00,42,45185,1397171.10
2013-05-03,30.20,30.20,30.00,30.10,5,1500,45210.00
2013-05-02,29.90,30.10,29.90,30.10,18,6862,205995.80
2013-04-30,29.20,29.90,29.20,29.80,11,14697,436356.20
2013-04-29,29.90,29.90,29.20,29.20,7,2190,64353.00
2013-04-26,29.90,29.90,29.10,29.10,8,14503,423259.70
2013-04-24,29.40,29.70,29.40,29.70,6,3593,106429.20
2013-04-23,29.90,29.90,29.50,29.70,7,4498,133691.00
2013-04-22,30.00,30.00,29.40,29.50,18,15132,452210.80
2013-04-19,30.00,30.00,29.00,29.10,9,2450,72360.00
2013-04-18,30.00,30.00,30.00,30.00,6,4500,135000.00
2013-04-17,29.80,30.90,29.80,30.00,24,60269,1808241.30
2013-04-16,29.50,29.50,29.50,29.50,1,100,2950.00
2013-04-12,29.40,30.00,29.40,30.00,12,5500,164548.80
2013-04-11,29.40,29.40,29.00,29.00,5,1900,55180.00
2013-04-10,29.20,29.20,29.00,29.00,8,1520,44200.00
2013-04-09,29.50,29.50,29.10,29.20,4,780,22828.00
2013-04-08,29.00,29.60,28.80,29.50,12,8201,238499.20
2013-04-05,28.10,29.40,28.10,29.00,22,4301,123174.30
2013-04-04,29.30,29.60,28.00,28.10,45,35708,1015307.90
2013-04-03,28.30,29.40,28.10,29.00,13,5062,146788.00
2013-04-02,29.00,29.00,28.60,29.00,5,1789,51681.00
2013-04-01,29.40,29.40,29.00,29.00,2,101,2929.40
2013-03-28,29.80,29.80,28.10,28.30,37,15100,435000.00
2013-03-27,29.90,29.90,29.80,29.80,4,3100,92490.00
2013-03-25,30.00,30.00,29.00,29.10,21,23226,679229.40
2013-03-22,29.10,29.90,29.10,29.20,18,19790,578918.00
2013-03-21,29.10,30.20,29.00,30.20,18,4912,146347.50
2013-03-20,29.10,29.10,29.00,29.10,4,1300,37800.00
2013-03-19,29.00,29.50,29.00,29.40,9,1901,55249.50
2013-03-18,29.10,29.10,29.00,29.10,9,7851,227804.10
2013-03-13,29.60,29.60,29.50,29.50,8,525,15502.50
2013-03-12,29.70,29.70,29.70,29.70,6,500,14850.00
2013-03-11,30.00,30.00,29.70,29.80,3,1700,50650.00
2013-03-08,29.90,30.40,29.80,30.20,8,24402,729660.80
2013-03-07,30.00,30.00,29.90,29.90,6,1600,47856.80
2013-03-06,30.00,30.00,30.00,30.00,3,650,19500.00
2013-03-05,29.80,29.90,29.50,29.50,5,1303,38898.90
2013-03-04,30.80,30.80,29.40,29.40,3,502,14761.60
2013-03-01,30.00,30.00,30.00,30.00,1,200,6000.00
2013-02-28,30.00,30.00,29.20,29.50,13,15100,446050.00
2013-02-27,29.70,29.70,29.20,29.50,15,2900,85550.00
2013-02-26,30.00,30.00,29.60,29.90,9,20720,619652.00
2013-02-22,31.00,31.00,30.00,30.00,4,12000,368010.00
2013-02-21,30.00,30.50,30.00,30.50,2,200,6050.00
2013-02-20,30.00,30.90,30.00,30.00,11,12226,366930.00
2013-02-19,30.40,30.80,30.00,30.00,19,33764,1015061.20
2013-02-18,31.00,31.00,30.40,30.50,11,7594,232418.40
2013-02-15,31.00,31.60,31.00,31.00,6,3510,108816.00
2013-02-14,31.70,31.80,31.00,31.00,14,45450,1410840.00
2013-02-13,31.80,31.80,31.00,31.00,5,9772,303032.80
2013-02-12,30.60,31.00,30.50,31.00,8,24387,753941.20
2013-02-11,30.50,32.00,30.40,31.00,27,71300,2219710.00
2013-02-08,30.50,31.00,30.30,30.40,15,7620,232428.00
2013-02-07,30.10,30.80,30.00,30.20,56,39608,1197010.00
2013-02-06,32.00,32.00,30.20,30.30,23,11100,338090.00
2013-02-05,31.50,31.50,30.50,30.70,17,6408,197001.60
2013-02-01,31.20,32.50,31.20,31.50,3,2340,73958.00
2013-01-31,31.40,31.40,31.40,31.40,4,900,28260.00
2013-01-30,32.00,32.00,31.50,31.80,4,5076,162382.00
2013-01-29,31.80,32.80,30.50,31.00,24,12203,386508.80
2013-01-28,32.10,32.10,31.80,31.80,14,6083,193946.40
2013-01-24,33.50,33.50,32.50,32.50,5,3301,107443.30
2013-01-23,33.90,34.00,33.00,33.00,13,45835,1538218.50
2013-01-22,33.90,34.00,33.50,33.50,10,5600,189150.00
2013-01-21,32.30,34.00,32.30,33.00,17,5380,178869.00
2013-01-18,32.40,34.50,32.40,32.50,49,28120,936055.00
2013-01-17,31.20,32.00,31.20,32.00,32,15950,508400.00
2013-01-16,30.60,31.50,30.60,31.40,29,39390,1230388.00
2013-01-15,31.00,31.00,30.60,30.60,6,2145,66107.00
2013-01-11,30.90,30.90,30.80,30.90,4,2300,70990.00
2013-01-10,31.00,31.00,30.60,30.60,9,7900,242164.00
2013-01-09,31.10,31.50,31.00,31.10,5,1100,34210.00
2013-01-08,31.80,31.80,31.10,31.10,7,3980,125088.00
2013-01-07,32.80,32.80,31.80,31.90,21,22310,714088.00
2013-01-04,32.20,32.50,31.90,32.00,18,12100,387490.00
2013-01-03,33.00,33.00,32.10,32.60,21,30900,1014950.00
2013-01-02,31.50,32.50,30.70,32.10,38,86713,2721247.00
2012-12-31,31.00,31.30,31.00,31.00,17,14400,446700.00
2012-12-28,30.70,31.30,30.70,31.10,25,13500,419410.00
2012-12-26,31.30,31.30,31.30,31.30,2,2000,62600.00
2012-12-24,31.30,31.30,30.50,30.60,4,8001,247680.50
2012-12-21,31.40,31.40,30.10,30.30,7,1102,33932.40
2012-12-20,31.00,31.20,31.00,31.10,3,300,9320.00
2012-12-19,31.30,31.30,30.60,31.10,3,15500,481300.00
2012-12-18,31.00,31.00,30.10,30.10,6,5500,166721.00
2012-12-17,31.00,31.00,30.50,30.50,10,5060,154999.80
2012-12-14,31.10,31.10,30.70,30.80,21,19205,594175.50
2012-12-13,31.50,32.50,31.00,31.40,68,101766,3219906.00
2012-12-12,30.60,31.60,30.60,31.60,73,90171,2808351.00
2012-12-11,31.00,31.00,30.90,30.90,3,1200,37180.00
2012-12-10,31.90,31.90,31.00,31.00,10,5000,155540.00
2012-12-07,31.00,31.00,30.20,30.40,12,3050,93009.00
2012-12-06,31.00,31.00,30.40,30.60,22,16568,513456.80
2012-12-05,30.20,30.90,30.20,30.90,3,1102,33450.40
2012-12-04,30.40,31.00,30.10,30.20,11,4500,136740.00
2012-12-03,30.50,30.50,30.00,30.40,11,3400,102991.00
2012-11-30,30.60,30.60,30.50,30.50,8,1200,36611.00
2012-11-29,31.00,31.00,31.00,31.00,6,2000,62000.00
2012-11-28,31.00,31.00,31.00,31.00,2,10500,325500.00
2012-11-26,31.40,31.40,31.00,31.00,3,501,15531.40
2012-11-23,31.50,31.50,31.00,31.00,11,11320,354220.00
2012-11-22,32.50,32.50,31.00,31.20,32,52400,1643056.40
2012-11-21,33.00,33.00,31.00,31.30,23,21700,675360.00
2012-11-20,33.50,33.50,32.00,32.30,13,2844,93178.00
2012-11-19,34.30,34.30,33.90,34.00,10,8600,294080.00
2012-11-16,34.20,34.40,34.20,34.40,3,700,23980.00
2012-11-15,35.50,35.60,34.20,34.20,21,15022,530986.00
2012-11-14,35.60,35.60,35.50,35.60,7,2550,90690.00
2012-11-12,35.50,35.50,35.50,35.50,1,1000,35500.00
2012-11-09,35.40,36.80,35.10,35.60,13,4700,166002.60
2012-11-08,36.90,36.90,36.90,36.90,3,6600,243540.00
2012-11-07,36.00,36.00,36.00,36.00,1,2000,72000.00
2012-11-06,36.70,36.70,36.70,36.70,1,100,3670.00
2012-11-05,35.10,35.50,35.10,35.50,2,1705,60525.50
2012-11-02,35.00,36.00,35.00,35.80,6,2607,93048.00
2012-11-01,35.00,35.90,35.00,35.80,13,4328,154635.60
2012-10-31,35.00,36.00,35.00,35.90,6,1258,44667.90
2012-10-30,36.00,36.00,33.20,35.90,10,2009,70228.80
2012-10-26,37.50,37.50,35.70,35.70,4,30800,1108920.00
2012-10-24,36.00,37.20,36.00,36.50,10,30535,1114497.50
2012-10-23,34.80,36.50,34.80,36.50,12,13900,503400.00
2012-10-22,36.40,36.40,36.40,36.40,3,1001,36436.40
2012-10-19,36.70,37.80,36.50,37.00,20,47400,1745085.50
2012-10-18,35.50,36.70,35.50,36.10,16,28193,1019472.00
2012-10-17,36.80,37.00,34.50,36.00,18,15200,543910.00
2012-10-16,37.00,37.00,35.60,35.90,28,38317,1411749.60
2012-10-15,37.80,37.80,36.00,36.00,18,8827,323738.00
2012-10-12,38.10,38.10,38.00,38.10,5,2100,79910.00
2012-10-11,38.80,38.80,37.30,38.10,18,10700,405630.00
2012-10-10,38.90,38.90,37.20,37.90,27,33700,1281010.00
2012-10-09,39.50,39.90,38.80,39.70,16,16000,635040.00
2012-10-08,41.00,41.00,39.00,39.00,20,34081,1329615.90
2012-10-05,39.00,41.00,39.00,40.00,29,51005,2037859.00
2012-10-04,41.50,41.50,39.00,39.40,31,5846,231576.60
2012-10-03,41.00,43.00,40.00,40.40,145,184426,7637013.40
2012-10-02,40.00,41.50,37.60,41.10,63,91119,3724742.00
2012-10-01,40.00,40.00,39.90,40.00,21,56520,2260798.00
